Jaar/Maand,Dag,Productgroep,Product,Prijs incl. BTW
apr23,22apr23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),0.83
apr23,22apr23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),0.867
apr23,22apr23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),0.858
apr23,22apr23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),0.895
apr23,22apr23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.001
apr23,22apr23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),0.846
apr23,22apr23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),0.884
apr23,22apr23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),0.995
apr23,22apr23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),0.974
apr23,22apr23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),0.936
apr23,22apr23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.083
apr23,22apr23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.009
apr23,22apr23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),0.971
apr23,22apr23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.118
apr23,22apr23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.742
apr23,22apr23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.826
apr23,22apr23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.684
apr23,22apr23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.827
apr23,22apr23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.743
apr23,22apr23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),600.61
apr23,23apr23,Benzines,Benzine 95 RON E5 (€/L),1.81
apr23,23apr23,Benzines,Benzine 95 RON E10 (€/L),1.779
apr23,23apr23,Benzines,Benzine 98 RON E5 (€/L),1.967
apr23,23apr23,Benzines,Benzine 98 RON E10 (€/L),1.953
apr23,23apr23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.784
apr23,23apr23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.768
apr23,23apr23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.777
apr23,23apr23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.804
apr23,23apr23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),2.577
apr23,23apr23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),0.853
apr23,23apr23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),0.89
apr23,23apr23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),0.83
apr23,23apr23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),0.867
apr23,23apr23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),0.858
apr23,23apr23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),0.895
apr23,23apr23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.001
apr23,23apr23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),0.846
apr23,23apr23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),0.884
apr23,23apr23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),0.995
apr23,23apr23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),0.974
apr23,23apr23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),0.936
apr23,23apr23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.083
apr23,23apr23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.009
apr23,23apr23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),0.971
apr23,23apr23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.118
apr23,23apr23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.742
apr23,23apr23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.826
apr23,23apr23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.684
apr23,23apr23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.827
apr23,23apr23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.743
apr23,23apr23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),600.61
apr23,24apr23,Benzines,Benzine 95 RON E5 (€/L),1.81
apr23,24apr23,Benzines,Benzine 95 RON E10 (€/L),1.779
apr23,24apr23,Benzines,Benzine 98 RON E5 (€/L),1.967
apr23,24apr23,Benzines,Benzine 98 RON E10 (€/L),1.953
apr23,24apr23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.784
apr23,24apr23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.768
apr23,24apr23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.777
apr23,24apr23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.804
apr23,24apr23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),2.577
apr23,24apr23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),0.853
apr23,24apr23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),0.89
apr23,24apr23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),0.83
apr23,24apr23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),0.867
apr23,24apr23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),0.858
apr23,24apr23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),0.895
apr23,24apr23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.001
apr23,24apr23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),0.846
apr23,24apr23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),0.884
apr23,24apr23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),0.995
apr23,24apr23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),0.974
apr23,24apr23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),0.936
apr23,24apr23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.083
apr23,24apr23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.009
apr23,24apr23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),0.971
apr23,24apr23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.118
apr23,24apr23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.742
apr23,24apr23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.826
apr23,24apr23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.684
apr23,24apr23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.827
apr23,24apr23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.743
apr23,24apr23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),600.61
apr23,25apr23,Benzines,Benzine 95 RON E5 (€/L),1.81
apr23,25apr23,Benzines,Benzine 95 RON E10 (€/L),1.779
apr23,25apr23,Benzines,Benzine 98 RON E5 (€/L),1.967
apr23,25apr23,Benzines,Benzine 98 RON E10 (€/L),1.953
apr23,25apr23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.756
apr23,25apr23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.736
apr23,25apr23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.75
apr23,25apr23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.787
apr23,25apr23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),2.766
apr23,25apr23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),0.857
apr23,25apr23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),0.894
apr23,25apr23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),0.834
apr23,25apr23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),0.872
apr23,25apr23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),0.862
apr23,25apr23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),0.899
apr23,25apr23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.005
apr23,25apr23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),0.849
apr23,25apr23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),0.887
apr23,25apr23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),0.998
apr23,25apr23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),0.974
apr23,25apr23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),0.936
apr23,25apr23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.083
apr23,25apr23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.009
apr23,25apr23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),0.971
apr23,25apr23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.118
apr23,25apr23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.742
apr23,25apr23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.826
apr23,25apr23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.684
apr23,25apr23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.827
apr23,25apr23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.743
apr23,25apr23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),600.61
apr23,26apr23,Benzines,Benzine 95 RON E5 (€/L),1.81
apr23,26apr23,Benzines,Benzine 95 RON E10 (€/L),1.779
apr23,26apr23,Benzines,Benzine 98 RON E5 (€/L),1.967
apr23,26apr23,Benzines,Benzine 98 RON E10 (€/L),1.953
apr23,26apr23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.756
apr23,26apr23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.736
apr23,26apr23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.75
apr23,26apr23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.787
apr23,26apr23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),2.766
apr23,26apr23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),0.863
apr23,26apr23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),0.9
apr23,26apr23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),0.84
apr23,26apr23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),0.878
apr23,26apr23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),0.868
apr23,26apr23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),0.905
apr23,26apr23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.011
apr23,26apr23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),0.855
apr23,26apr23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),0.893
apr23,26apr23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.004
apr23,26apr23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),0.974
apr23,26apr23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),0.936
apr23,26apr23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.083
apr23,26apr23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.009
apr23,26apr23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),0.971
apr23,26apr23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.118
apr23,26apr23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.742
apr23,26apr23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.826
apr23,26apr23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.684
apr23,26apr23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.827
apr23,26apr23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.743
apr23,26apr23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),600.61
apr23,27apr23,Benzines,Benzine 95 RON E5 (€/L),1.81
apr23,27apr23,Benzines,Benzine 95 RON E10 (€/L),1.779
apr23,27apr23,Benzines,Benzine 98 RON E5 (€/L),1.967
apr23,27apr23,Benzines,Benzine 98 RON E10 (€/L),1.953
apr23,27apr23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.756
apr23,27apr23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.736
apr23,27apr23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.75
apr23,27apr23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.787
apr23,27apr23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),2.766
apr23,27apr23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),0.845
apr23,27apr23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),0.883
apr23,27apr23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),0.822
apr23,27apr23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),0.86
apr23,27apr23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),0.85
apr23,27apr23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),0.888
apr23,27apr23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),0.994
apr23,27apr23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),0.838
apr23,27apr23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),0.875
apr23,27apr23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),0.986
apr23,27apr23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),0.941
apr23,27apr23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),0.904
apr23,27apr23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.05
apr23,27apr23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),0.975
apr23,27apr23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),0.937
apr23,27apr23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.084
apr23,27apr23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.708
apr23,27apr23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.791
apr23,27apr23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.654
apr23,27apr23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.796
apr23,27apr23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.713
apr23,27apr23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),600.61
apr23,28apr23,Benzines,Benzine 95 RON E5 (€/L),1.81
apr23,28apr23,Benzines,Benzine 95 RON E10 (€/L),1.779
apr23,28apr23,Benzines,Benzine 98 RON E5 (€/L),1.967
apr23,28apr23,Benzines,Benzine 98 RON E10 (€/L),1.953
apr23,28apr23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.756
apr23,28apr23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.736
apr23,28apr23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.75
apr23,28apr23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.787
apr23,28apr23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),2.766
apr23,28apr23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),0.833
apr23,28apr23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),0.871
apr23,28apr23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),0.81
apr23,28apr23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),0.848
apr23,28apr23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),0.838
apr23,28apr23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),0.876
apr23,28apr23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),0.982
apr23,28apr23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),0.826
apr23,28apr23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),0.863
apr23,28apr23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),0.975
apr23,28apr23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),0.941
apr23,28apr23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),0.904
apr23,28apr23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.05
apr23,28apr23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),0.975
apr23,28apr23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),0.937
apr23,28apr23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.084
apr23,28apr23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.708
apr23,28apr23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.791
apr23,28apr23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.654
apr23,28apr23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.796
apr23,28apr23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.713
apr23,28apr23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),600.61
apr23,29apr23,Benzines,Benzine 95 RON E5 (€/L),1.81
apr23,29apr23,Benzines,Benzine 95 RON E10 (€/L),1.779
apr23,29apr23,Benzines,Benzine 98 RON E5 (€/L),1.967
apr23,29apr23,Benzines,Benzine 98 RON E10 (€/L),1.953
apr23,29apr23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.756
apr23,29apr23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.736
apr23,29apr23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.75
apr23,29apr23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.787
apr23,29apr23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),2.766
apr23,29apr23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),0.818
apr23,29apr23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),0.855
apr23,29apr23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),0.795
apr23,29apr23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),0.833
apr23,29apr23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),0.823
apr23,29apr23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),0.86
apr23,29apr23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),0.966
apr23,29apr23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),0.81
apr23,29apr23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),0.847
apr23,29apr23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),0.958
apr23,29apr23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),0.941
apr23,29apr23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),0.904
apr23,29apr23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.05
apr23,29apr23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),0.975
apr23,29apr23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),0.937
apr23,29apr23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.084
apr23,29apr23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.708
apr23,29apr23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.791
apr23,29apr23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.654
apr23,29apr23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.796
apr23,29apr23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.713
apr23,29apr23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),578.26
apr23,30apr23,Benzines,Benzine 95 RON E5 (€/L),1.81
apr23,30apr23,Benzines,Benzine 95 RON E10 (€/L),1.779
apr23,30apr23,Benzines,Benzine 98 RON E5 (€/L),1.967
apr23,30apr23,Benzines,Benzine 98 RON E10 (€/L),1.953
apr23,30apr23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.756
apr23,30apr23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.736
apr23,30apr23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.75
apr23,30apr23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.787
apr23,30apr23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),2.766
apr23,30apr23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),0.818
apr23,30apr23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),0.855
apr23,30apr23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),0.795
apr23,30apr23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),0.833
apr23,30apr23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),0.823
apr23,30apr23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),0.86
apr23,30apr23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),0.966
apr23,30apr23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),0.81
apr23,30apr23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),0.847
apr23,30apr23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),0.958
apr23,30apr23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),0.941
apr23,30apr23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),0.904
apr23,30apr23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.05
apr23,30apr23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),0.975
apr23,30apr23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),0.937
apr23,30apr23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.084
apr23,30apr23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.708
apr23,30apr23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.791
apr23,30apr23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.654
apr23,30apr23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.796
apr23,30apr23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.713
apr23,30apr23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),578.26
mei23,01mei23,Benzines,Benzine 95 RON E5 (€/L),1.81
mei23,01mei23,Benzines,Benzine 95 RON E10 (€/L),1.779
mei23,01mei23,Benzines,Benzine 98 RON E5 (€/L),1.967
mei23,01mei23,Benzines,Benzine 98 RON E10 (€/L),1.953
mei23,01mei23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.756
mei23,01mei23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.736
mei23,01mei23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.75
mei23,01mei23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.787
mei23,01mei23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),2.766
mei23,01mei23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),0.818
mei23,01mei23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),0.855
mei23,01mei23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),0.795
mei23,01mei23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),0.833
mei23,01mei23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),0.823
mei23,01mei23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),0.86
mei23,01mei23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),0.966
mei23,01mei23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),0.81
mei23,01mei23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),0.847
mei23,01mei23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),0.958
mei23,01mei23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),0.941
mei23,01mei23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),0.904
mei23,01mei23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.05
